ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:3905051-3905066-3905133-3905148	234	0	0.0	115	0	0.0
CR626927.1:3905493-3905506-3906102-3906115	114	0	0.0	38	0	0.0
CR626927.1:3908535-3908548-3908645-3908658	278	0	0.0	136	0	0.0
CR626927.1:3909651-3909665-3909854-3909868	190	0	0.0	68	0	0.0
CR626927.1:3919367-3919382-3919750-3919765	12	0	0.0	5	0	0.0
CR626927.1:3922290-3922304-3922825-3922839	6	0	0.0	2	0	0.0
CR626927.1:3928571-3928584-3928659-3928672	34	0	0.0	19	0	0.0
CR626927.1:392870-392883-393353-393366	286	0	0.0	88	0	0.0
CR626927.1:3929597-3929608-3930080-3930091	2	0	0.0	1	0	0.0
CR626927.1:3931883-3931894-3932081-3932092	46	0	0.0	15	0	0.0
CR626927.1:3934375-3934390-3934591-3934606	1590	0	0.0	494	0	0.0
CR626927.1:3941388-3941402-3942104-3942118	4878	0	0.0	1650	0	0.0
CR626927.1:3946160-3946175-3946216-3946231	88	0	0.0	40	0	0.0
CR626927.1:3948196-3948210-3948384-3948398	44	0	0.0	9	0	0.0
CR626927.1:3949650-3949663-3949998-3950011	124	0	0.0	34	0	0.0
CR626927.1:3951317-3951328-3951942-3951953	174	0	0.0	58	0	0.0
CR626927.1:3957230-3957241-3957954-3957965	1214	0	0.0	404	0	0.0
CR626927.1:3959273-3959286-3959950-3959963	1122	0	0.0	404	0	0.0
CR626927.1:3962428-3962439-3963136-3963147	70	0	0.0	27	0	0.0
CR626927.1:3965399-3965412-3965796-3965809	552	0	0.0	156	0	0.0
CR626927.1:3969641-3969652-3969757-3969768	92	0	0.0	33	0	0.0
CR626927.1:3969973-3969984-3970115-3970126	162	0	0.0	59	0	0.0
CR626927.1:3970508-3970519-3970715-3970726	180	0	0.0	61	0	0.0
CR626927.1:3973455-3973468-3973718-3973731	126	0	0.0	39	0	0.0
CR626927.1:3978743-3978754-3979108-3979119	842	0	0.0	318	0	0.0
CR626927.1:3981141-3981154-3981504-3981517	408	0	0.0	147	0	0.0
CR626927.1:3983640-3983652-3983996-3984008	270	0	0.0	85	0	0.0
CR626927.1:398696-398707-398915-398926	166	0	0.0	56	0	0.0
CR626927.1:3988291-3988310-3988949-3988968	346	0	0.0	112	0	0.0
CR626927.1:3995351-3995365-3995683-3995697	488	0	0.0	147	0	0.0
CR626927.1:3997483-3997497-3997733-3997747	296	0	0.0	94	0	0.0
CR626927.1:3998599-3998611-3999270-3999282	224	0	0.0	89	0	0.0
CR626927.1:4001905-4001920-4002238-4002253	106	0	0.0	36	0	0.0
CR626927.1:4004449-4004462-4004804-4004817	290	0	0.0	102	0	0.0
CR626927.1:4011375-4011390-4011421-4011436	12	0	0.0	8	0	0.0
CR626927.1:401578-401591-402045-402058	22	0	0.0	5	0	0.0
CR626927.1:4020429-4020443-4021003-4021017	16222	0	0.0	5356	0	0.0
CR626927.1:4024171-4024182-4024507-4024518	90	0	0.0	32	0	0.0
CR626927.1:4027332-4027347-4027732-4027747	24	0	0.0	10	0	0.0
CR626927.1:4034049-4034061-4034291-4034303	230	0	0.0	76	0	0.0
CR626927.1:4034440-4034451-4034962-4034973	178	0	0.0	60	0	0.0
CR626927.1:4036347-4036361-4036392-4036406	680	0	0.0	349	1	0.0
CR626927.1:4036824-4036839-4036979-4036994	34	0	0.0	10	0	0.0
CR626927.1:4039607-4039618-4039692-4039703	304	0	0.0	153	6	0.04
CR626927.1:4039910-4039924-4039957-4039971	190	0	0.0	100	3	0.03
CR626927.1:4041458-4041472-4041868-4041882	788	0	0.0	209	0	0.0
CR626927.1:4043152-4043165-4043300-4043313	170	0	0.0	68	0	0.0
CR626927.1:4046362-4046373-4046835-4046846	446	0	0.0	161	0	0.0
CR626927.1:4048611-4048624-4048916-4048929	620	0	0.0	207	0	0.0
CR626927.1:4054009-4054024-4054597-4054612	448	0	0.0	182	0	0.0
CR626927.1:4055579-4055590-4056007-4056018	3324	0	0.0	1164	0	0.0
CR626927.1:4057199-4057210-4057431-4057442	888	0	0.0	357	0	0.0
CR626927.1:4059825-4059836-4060316-4060327	110	0	0.0	40	0	0.0
CR626927.1:4065648-4065668-4065710-4065730	268	0	0.0	97	3	0.03
CR626927.1:4076034-4076045-4076613-4076624	2168	0	0.0	823	0	0.0
CR626927.1:4076731-4076742-4077149-4077160	1130	0	0.0	385	0	0.0
CR626927.1:4077435-4077449-4078103-4078117	1688	0	0.0	551	0	0.0
CR626927.1:4082942-4082957-4083608-4083623	380	0	0.0	118	0	0.0
CR626927.1:4085026-4085039-4085645-4085658	460	0	0.0	180	0	0.0
CR626927.1:4087153-4087166-4087877-4087890	578	0	0.0	207	0	0.0
CR626927.1:4088598-4088609-4088901-4088912	274	0	0.0	100	0	0.0
CR626927.1:4093739-4093752-4094127-4094140	390	0	0.0	124	0	0.0
CR626927.1:4095789-4095800-4096377-4096388	14	0	0.0	6	0	0.0
CR626927.1:4103296-4103309-4103870-4103883	2276	0	0.0	751	0	0.0
CR626927.1:4107163-4107176-4107560-4107573	3404	0	0.0	1214	0	0.0
CR626927.1:4108660-4108679-4108725-4108744	822	0	0.0	406	7	0.02
CR626927.1:4109211-4109228-4109738-4109755	472	0	0.0	152	0	0.0
CR626927.1:41109-41122-41595-41608	22	0	0.0	8	0	0.0
CR626927.1:4112621-4112632-4113208-4113219	774	0	0.0	251	0	0.0
CR626927.1:4113421-4113441-4113480-4113500	318	0	0.0	146	1	0.01
CR626927.1:4120173-4120184-4120543-4120554	346	0	0.0	143	0	0.0
CR626927.1:4124245-4124258-4124906-4124919	736	0	0.0	255	0	0.0
CR626927.1:412569-412582-412870-412883	1582	0	0.0	531	0	0.0
CR626927.1:4126108-4126119-4126505-4126516	2586	0	0.0	861	0	0.0
CR626927.1:4128082-4128093-4128755-4128766	440	0	0.0	112	0	0.0
CR626927.1:4129918-4129931-4130220-4130233	150	0	0.0	50	0	0.0
CR626927.1:4132645-4132672-4132712-4132739	602	0	0.0	235	2	0.01
CR626927.1:4133044-4133057-4133385-4133398	834	0	0.0	284	0	0.0
CR626927.1:4139140-4139154-4139331-4139345	1270	0	0.0	379	0	0.0
CR626927.1:4141739-4141770-4141804-4141835	284	0	0.0	111	0	0.0
CR626927.1:4152049-4152060-4152184-4152195	588	0	0.0	224	0	0.0
CR626927.1:4152394-4152412-4152511-4152529	316	0	0.0	109	0	0.0
CR626927.1:4154668-4154681-4155130-4155143	23368	4	0.0	7389	0	0.0
CR626927.1:4156490-4156503-4156829-4156842	1758	0	0.0	661	0	0.0
CR626927.1:4160717-4160729-4160971-4160983	2938	0	0.0	986	0	0.0
CR626927.1:4167906-4167920-4168473-4168487	3112	0	0.0	1083	0	0.0
CR626927.1:4168657-4168671-4168711-4168725	1972	0	0.0	1073	21	0.02
CR626927.1:4170286-4170299-4170502-4170515	246	0	0.0	87	0	0.0
CR626927.1:4176744-4176756-4177477-4177489	3056	0	0.0	1116	0	0.0
CR626927.1:4178753-4178766-4179231-4179244	7196	0	0.0	2356	0	0.0
CR626927.1:4180677-4180688-4181184-4181195	1356	0	0.0	516	0	0.0
CR626927.1:4181267-4181280-4181588-4181601	18	0	0.0	8	0	0.0
CR626927.1:418164-418176-418255-418267	52	0	0.0	31	0	0.0
CR626927.1:4183828-4183839-4184118-4184129	62	0	0.0	19	0	0.0
CR626927.1:418390-418405-418557-418572	542	0	0.0	154	0	0.0
CR626927.1:4186706-4186719-4186985-4186998	16	0	0.0	6	0	0.0
CR626927.1:4189064-4189075-4189281-4189292	6	0	0.0	2	0	0.0
CR626927.1:4190675-4190688-4190857-4190870	10	0	0.0	3	0	0.0
CR626927.1:4191241-4191254-4191784-4191797	2210	0	0.0	777	0	0.0
CR626927.1:4192149-4192160-4192280-4192291	2324	0	0.0	964	0	0.0
CR626927.1:4199354-4199368-4199650-4199664	1062	0	0.0	354	0	0.0
CR626927.1:4199774-4199787-4199912-4199925	850	0	0.0	391	0	0.0
CR626927.1:420626-420639-420955-420968	182	0	0.0	73	0	0.0
CR626927.1:4206953-4206966-4207162-4207175	64	0	0.0	18	0	0.0
CR626927.1:4209996-4210008-4210265-4210277	98	0	0.0	30	0	0.0
CR626927.1:4212558-4212578-4212632-4212652	14	0	0.0	7	0	0.0
CR626927.1:4212826-4212839-4212927-4212940	16	0	0.0	8	0	0.0
CR626927.1:421363-421378-421850-421865	162	0	0.0	47	0	0.0
CR626927.1:4213788-4213799-4214206-4214217	16	0	0.0	7	0	0.0
CR626927.1:4217136-4217149-4217805-4217818	18	0	0.0	8	0	0.0
CR626927.1:4218299-4218315-4218685-4218701	550	4	0.01	106	2	0.02
CR626927.1:42292-42304-42542-42554	212	0	0.0	65	0	0.0
CR626927.1:4235627-4235640-4235863-4235876	340	0	0.0	122	0	0.0
CR626927.1:4239585-4239598-4240156-4240169	1298	0	0.0	448	0	0.0
CR626927.1:4244534-4244545-4244977-4244988	42	0	0.0	16	0	0.0
CR626927.1:4245193-4245207-4245330-4245344	214	0	0.0	107	2	0.02
CR626927.1:4247286-4247300-4247989-4248003	386	0	0.0	123	0	0.0
CR626927.1:4252344-4252364-4252405-4252425	258	0	0.0	124	1	0.01
CR626927.1:4252569-4252582-4253057-4253070	1590	0	0.0	554	0	0.0
CR626927.1:4256812-4256823-4257516-4257527	3050	0	0.0	969	0	0.0
CR626927.1:4258390-4258403-4258766-4258779	836	0	0.0	318	0	0.0
CR626927.1:4264557-4264572-4264639-4264654	258	0	0.0	105	1	0.01
CR626927.1:4264914-4264929-4265027-4265042	388	0	0.0	172	2	0.01
CR626927.1:4267701-4267714-4268146-4268159	1392	0	0.0	464	0	0.0
CR626927.1:426859-426870-427333-427344	1654	0	0.0	571	0	0.0
CR626927.1:4269579-4269593-4270021-4270035	2128	0	0.0	722	0	0.0
CR626927.1:4271807-4271820-4272261-4272274	4000	0	0.0	1298	0	0.0
CR626927.1:4272210-4272222-4272463-4272475	6224	0	0.0	2381	0	0.0
CR626927.1:427357-427368-427663-427674	1884	0	0.0	692	0	0.0
CR626927.1:4275313-4275326-4275548-4275561	3172	0	0.0	1115	0	0.0
CR626927.1:4285502-4285513-4285611-4285622	464	0	0.0	201	0	0.0
CR626927.1:4286734-4286749-4287071-4287086	7234	0	0.0	3285	0	0.0
CR626927.1:4287326-4287339-4287873-4287886	10396	0	0.0	2488	0	0.0
CR626927.1:4288142-4288155-4288511-4288524	860	0	0.0	386	0	0.0
CR626927.1:4290581-4290593-4291309-4291321	2352	0	0.0	795	0	0.0
CR626927.1:4293038-4293049-4293408-4293419	10424	0	0.0	3736	0	0.0
CR626927.1:4295511-4295525-4295633-4295647	2016	0	0.0	402	0	0.0
CR626927.1:4297384-4297397-4297463-4297476	1362	0	0.0	585	4	0.01
CR626927.1:4298127-4298140-4298664-4298677	1964	0	0.0	621	0	0.0
CR626927.1:4299291-4299302-4299776-4299787	674	0	0.0	250	0	0.0
CR626927.1:430630-430643-431251-431264	3100	0	0.0	1052	0	0.0
CR626927.1:4309233-4309246-4309757-4309770	562	0	0.0	179	0	0.0
CR626927.1:4310179-4310192-4310707-4310720	870	0	0.0	276	0	0.0
CR626927.1:4312099-4312113-4312150-4312164	384	0	0.0	182	3	0.02
CR626927.1:4314059-4314070-4314365-4314376	584	0	0.0	201	0	0.0
CR626927.1:4317629-4317643-4318145-4318159	22	0	0.0	4	0	0.0
CR626927.1:4318595-4318606-4318893-4318904	16	0	0.0	7	0	0.0
CR626927.1:4320974-4320986-4321412-4321424	254	0	0.0	78	0	0.0
CR626927.1:4326557-4326570-4327004-4327017	1416	0	0.0	528	0	0.0
CR626927.1:433009-433021-433396-433408	44	0	0.0	16	0	0.0
CR626927.1:4331794-4331807-4332022-4332035	1062	0	0.0	368	0	0.0
CR626927.1:4335401-4335412-4336137-4336148	80	0	0.0	22	0	0.0
CR626927.1:4337713-4337726-4338236-4338249	826	0	0.0	265	0	0.0
CR626927.1:433812-433823-433958-433969	14	0	0.0	7	0	0.0
CR626927.1:4343502-4343513-4343836-4343847	342	2	0.01	99	0	0.0
CR626927.1:4344174-4344185-4344716-4344727	128	0	0.0	56	0	0.0
CR626927.1:4348005-4348018-4348421-4348434	2	0	0.0	1	0	0.0
CR626927.1:4348920-4348934-4349108-4349122	2	0	0.0	1	0	0.0
CR626927.1:4349131-4349144-4349355-4349368	4	0	0.0	3	0	0.0
CR626927.1:4351555-4351568-4352287-4352300	22	0	0.0	10	0	0.0
CR626927.1:435405-435416-435881-435892	42	0	0.0	16	0	0.0
CR626927.1:4360967-4360980-4361129-4361142	44	0	0.0	15	0	0.0
CR626927.1:4364133-4364146-4364648-4364661	1028	0	0.0	463	0	0.0
CR626927.1:436848-436861-437063-437076	430	0	0.0	144	0	0.0
CR626927.1:4371481-4371495-4372150-4372164	20	0	0.0	8	0	0.0
CR626927.1:4372600-4372613-4373244-4373257	32	0	0.0	12	0	0.0
CR626927.1:4384572-4384583-4384800-4384811	302	0	0.0	111	0	0.0
CR626927.1:4388657-4388676-4389361-4389380	84	0	0.0	24	0	0.0
CR626927.1:4393497-4393511-4393612-4393626	142	0	0.0	59	2	0.03
CR626927.1:4397912-4397924-4398447-4398459	1718	0	0.0	746	0	0.0
CR626927.1:4399527-4399538-4399908-4399919	1422	0	0.0	471	0	0.0
CR626927.1:4404446-4404460-4404865-4404879	1278	0	0.0	385	0	0.0
CR626927.1:4411750-4411761-4411942-4411953	1363906	38	0.0	583415	60	0.0
CR626927.1:4415479-4415490-4416010-4416021	9188	0	0.0	4022	0	0.0
CR626927.1:4416467-4416481-4416629-4416643	344	0	0.0	130	0	0.0
CR626927.1:4417658-4417669-4417872-4417883	316	0	0.0	117	0	0.0
CR626927.1:4422274-4422288-4422956-4422970	100	0	0.0	33	0	0.0
CR626927.1:4426752-4426763-4426804-4426815	120	0	0.0	58	1	0.02
CR626927.1:4428743-4428758-4429451-4429466	402	0	0.0	122	0	0.0
CR626927.1:4431016-4431027-4431704-4431715	740	0	0.0	269	0	0.0
CR626927.1:4436755-4436768-4436805-4436818	12	0	0.0	7	0	0.0
CR626927.1:4444748-4444760-4444934-4444946	254	0	0.0	107	0	0.0
CR626927.1:4447767-4447780-4448482-4448495	114	0	0.0	38	0	0.0
CR626927.1:4453767-4453778-4454165-4454176	1424	0	0.0	524	0	0.0
CR626927.1:4461119-4461132-4461183-4461196	10	0	0.0	5	0	0.0
CR626927.1:4461653-4461666-4462199-4462212	576	0	0.0	204	0	0.0
CR626927.1:4462684-4462696-4463385-4463397	1172	0	0.0	440	0	0.0
CR626927.1:4464092-4464103-4464821-4464832	2200	0	0.0	858	0	0.0
CR626927.1:4467017-4467036-4467070-4467089	3254	0	0.0	1479	8	0.01
CR626927.1:446808-446820-447413-447425	374	0	0.0	135	0	0.0
CR626927.1:4471500-4471513-4471957-4471970	6702	0	0.0	2496	0	0.0
CR626927.1:4476596-4476607-4476707-4476718	1952	0	0.0	857	16	0.02
CR626927.1:4479364-4479377-4479556-4479569	2084	0	0.0	717	0	0.0
CR626927.1:4480586-4480600-4480770-4480784	904	0	0.0	238	0	0.0
CR626927.1:4482237-4482252-4482581-4482596	288	0	0.0	99	0	0.0
CR626927.1:4482977-4482990-4483201-4483214	74	0	0.0	30	0	0.0
CR626927.1:4486370-4486385-4486455-4486470	260	0	0.0	108	0	0.0
CR626927.1:449092-449105-449357-449370	392	0	0.0	135	0	0.0
CR626927.1:4491872-4491884-4492495-4492507	704	0	0.0	245	0	0.0
CR626927.1:4492870-4492893-4493141-4493164	292	84	0.22	13	0	0.0
CR626927.1:4495141-4495155-4495432-4495446	730	0	0.0	230	0	0.0
CR626927.1:4502599-4502612-4503108-4503121	1200	0	0.0	413	0	0.0
CR626927.1:4503455-4503469-4503877-4503891	728	0	0.0	224	0	0.0
CR626927.1:4504020-4504033-4504710-4504723	512	0	0.0	160	0	0.0
CR626927.1:4505146-4505158-4505357-4505369	184	0	0.0	67	0	0.0
CR626927.1:4507930-4507943-4508539-4508552	1234	0	0.0	423	0	0.0
CR626927.1:4508843-4508856-4509241-4509254	2822	0	0.0	1018	0	0.0
CR626927.1:451021-451032-451734-451745	174	0	0.0	57	0	0.0
CR626927.1:4512936-4512949-4513101-4513114	914	0	0.0	346	0	0.0
CR626927.1:4513999-4514012-4514481-4514494	912	0	0.0	302	0	0.0
CR626927.1:4514631-4514645-4514718-4514732	1846	0	0.0	764	2	0.0
CR626927.1:4517632-4517646-4517968-4517982	3782	2	0.0	1313	0	0.0
CR626927.1:4521518-4521529-4521932-4521943	7624	0	0.0	2312	0	0.0
CR626927.1:4522446-4522458-4522643-4522655	102	0	0.0	35	0	0.0
CR626927.1:4523294-4523305-4523349-4523360	72	0	0.0	39	0	0.0
CR626927.1:4524111-4524122-4524412-4524423	334	0	0.0	99	0	0.0
CR626927.1:4527050-4527064-4527275-4527289	4	0	0.0	2	0	0.0
CR626927.1:4535037-4535050-4535247-4535260	12	0	0.0	8	0	0.0
CR626927.1:4535304-4535318-4535393-4535407	24	0	0.0	10	0	0.0
CR626927.1:4536332-4536347-4536447-4536462	2	0	0.0	1	0	0.0
CR626927.1:4538534-4538545-4539248-4539259	2	0	0.0	1	0	0.0
CR626927.1:4540315-4540328-4540514-4540527	6	0	0.0	3	0	0.0
CR626927.1:4542110-4542122-4542634-4542646	12	0	0.0	4	0	0.0
CR626927.1:4543303-4543314-4543857-4543868	34	0	0.0	13	0	0.0
CR626927.1:4546856-4546869-4547231-4547244	24	0	0.0	11	0	0.0
CR626927.1:4547328-4547339-4547471-4547482	14	0	0.0	5	0	0.0
CR626927.1:4548116-4548129-4548312-4548325	14	0	0.0	3	0	0.0
CR626927.1:4548887-4548900-4549616-4549629	28	0	0.0	9	0	0.0
CR626927.1:4551529-4551542-4551859-4551872	58	0	0.0	17	0	0.0
CR626927.1:4553737-4553750-4554053-4554066	20	0	0.0	4	0	0.0
CR626927.1:4555267-4555286-4555580-4555599	4	0	0.0	1	0	0.0
CR626927.1:4557644-4557657-4558148-4558161	4	0	0.0	1	0	0.0
CR626927.1:4561022-4561045-4561125-4561148	24	0	0.0	3	0	0.0
CR626927.1:4561323-4561334-4561500-4561511	82	0	0.0	35	0	0.0
CR626927.1:4561931-4561944-4562532-4562545	178	0	0.0	52	0	0.0
CR626927.1:4566278-4566289-4566355-4566366	34	0	0.0	22	0	0.0
CR626927.1:4567401-4567413-4567613-4567625	38	0	0.0	16	0	0.0
CR626927.1:4570140-4570151-4570230-4570241	138	0	0.0	61	0	0.0
CR626927.1:4574565-4574576-4575206-4575217	1702	0	0.0	582	0	0.0
CR626927.1:4583855-4583866-4584206-4584217	2526	0	0.0	841	0	0.0
CR626927.1:4596175-4596188-4596355-4596368	2802	0	0.0	1024	0	0.0
CR626927.1:45965-45976-46655-46666	70	0	0.0	21	0	0.0
CR626927.1:4598226-4598237-4598418-4598429	1363906	38	0.0	583415	60	0.0
CR626927.1:4601955-4601966-4602486-4602497	9626	0	0.0	4206	0	0.0
CR626927.1:4605174-4605188-4605750-4605764	1560	0	0.0	578	0	0.0
CR626927.1:460873-460886-461009-461022	270	0	0.0	118	0	0.0
CR626927.1:4610768-4610779-4611220-4611231	366	0	0.0	126	0	0.0
CR626927.1:4617126-4617139-4617782-4617795	622	0	0.0	202	0	0.0
CR626927.1:4618447-4618460-4618492-4618505	572	0	0.0	278	7	0.02
CR626927.1:4623915-4623926-4624518-4624529	1278	0	0.0	405	0	0.0
CR626927.1:4625182-4625193-4625382-4625393	890	0	0.0	325	0	0.0
CR626927.1:4628013-4628025-4628518-4628530	1220	0	0.0	413	0	0.0
CR626927.1:4633324-4633337-4633712-4633725	928	0	0.0	276	0	0.0
CR626927.1:463383-463396-463466-463479	300	0	0.0	139	0	0.0
CR626927.1:4635357-4635368-4635878-4635889	688	0	0.0	218	0	0.0
CR626927.1:4637986-4637999-4638131-4638144	3476	0	0.0	1209	0	0.0
CR626927.1:4642927-4642939-4643186-4643198	16	0	0.0	7	0	0.0
CR626927.1:4643731-4643744-4643953-4643966	14	0	0.0	3	0	0.0
CR626927.1:4649026-4649037-4649278-4649289	124	0	0.0	45	0	0.0
CR626927.1:4649934-4649945-4650557-4650568	700	0	0.0	236	0	0.0
CR626927.1:4652544-4652556-4652792-4652804	162	2	0.01	56	0	0.0
CR626927.1:4653928-4653942-4654525-4654539	1336	0	0.0	471	0	0.0
CR626927.1:4656151-4656162-4656343-4656354	1366414	42	0.0	584170	60	0.0
CR626927.1:4659886-4659897-4660416-4660427	9558	0	0.0	4183	0	0.0
CR626927.1:4662661-4662674-4663268-4663281	652	0	0.0	281	0	0.0
CR626927.1:4667369-4667382-4668025-4668038	188	0	0.0	61	0	0.0
CR626927.1:4671001-4671014-4671551-4671564	330	0	0.0	91	0	0.0
CR626927.1:4675405-4675418-4675466-4675479	2130	0	0.0	1120	24	0.02
CR626927.1:4681719-4681734-4682440-4682455	736	4	0.01	244	0	0.0
CR626927.1:4682503-4682517-4683142-4683156	534	0	0.0	181	0	0.0
CR626927.1:4685731-4685744-4686084-4686097	1084	0	0.0	401	0	0.0
CR626927.1:4686159-4686172-4686480-4686493	1252	0	0.0	410	0	0.0
CR626927.1:4687111-4687122-4687171-4687182	652	0	0.0	353	4	0.01
CR626927.1:4688838-4688851-4689026-4689039	1248	0	0.0	249	0	0.0
CR626927.1:4692650-4692663-4693246-4693259	14268	0	0.0	4859	0	0.0
CR626927.1:4694576-4694589-4694693-4694706	8348	2	0.0	3323	10	0.0
CR626927.1:4696039-4696052-4696169-4696182	7478	0	0.0	3119	11	0.0
CR626927.1:4700310-4700323-4701025-4701038	5178	0	0.0	1849	0	0.0
CR626927.1:4707488-4707499-4707915-4707926	12130	0	0.0	4075	0	0.0
CR626927.1:471233-471248-471825-471840	1560	0	0.0	483	0	0.0
CR626927.1:4718432-4718447-4718499-4718514	1724	0	0.0	795	4	0.01
CR626927.1:4721-4734-5026-5039	1376	0	0.0	454	0	0.0
CR626927.1:4721630-4721644-4721680-4721694	3820	0	0.0	2116	44	0.02
CR626927.1:4721923-4721934-4722083-4722094	7898	0	0.0	2881	4	0.0
CR626927.1:4722279-4722293-4722386-4722400	2916	0	0.0	999	2	0.0
CR626927.1:4722555-4722568-4723242-4723255	12934	0	0.0	4789	0	0.0
CR626927.1:4727957-4727970-4728604-4728617	10346	2	0.0	3042	0	0.0
CR626927.1:4731292-4731307-4731419-4731434	564	0	0.0	192	0	0.0
CR626927.1:4731889-4731902-4731946-4731959	860	0	0.0	452	9	0.02
CR626927.1:4732732-4732743-4732995-4733006	2460	0	0.0	875	0	0.0
CR626927.1:4735043-4735056-4735165-4735178	776	0	0.0	307	0	0.0
CR626927.1:4739730-4739743-4740358-4740371	478	0	0.0	150	0	0.0
CR626927.1:4742195-4742206-4742502-4742513	420	0	0.0	122	0	0.0
CR626927.1:4742535-4742548-4742736-4742749	592	0	0.0	198	0	0.0
CR626927.1:4743874-4743887-4744250-4744263	994	0	0.0	326	0	0.0
CR626927.1:4744510-4744521-4745084-4745095	1070	2	0.0	368	0	0.0
CR626927.1:4747609-4747620-4748120-4748131	1464	0	0.0	472	0	0.0
CR626927.1:4751606-4751619-4752106-4752119	4	0	0.0	1	0	0.0
CR626927.1:4753593-4753606-4754285-4754298	136	0	0.0	46	0	0.0
CR626927.1:4754773-4754790-4754831-4754848	1590	0	0.0	846	20	0.02
CR626927.1:4756833-4756846-4757356-4757369	328	0	0.0	112	0	0.0
CR626927.1:475744-475757-476474-476487	368	0	0.0	130	0	0.0
CR626927.1:4761114-4761128-4761312-4761326	20	0	0.0	8	0	0.0
CR626927.1:4765308-4765321-4765578-4765591	6	0	0.0	3	0	0.0
CR626927.1:4772958-4772971-4773213-4773226	204	0	0.0	69	0	0.0
CR626927.1:4776445-4776458-4776999-4777012	188	0	0.0	67	0	0.0
CR626927.1:4780791-4780804-4781044-4781057	250	0	0.0	94	0	0.0
CR626927.1:4782802-4782815-4783368-4783381	884	0	0.0	295	0	0.0
CR626927.1:4788268-4788281-4788386-4788399	222	0	0.0	84	0	0.0
CR626927.1:4789683-4789697-4790002-4790016	216	0	0.0	70	0	0.0
CR626927.1:4792330-4792342-4792450-4792462	28	0	0.0	13	0	0.0
CR626927.1:4792910-4792923-4793174-4793187	48	0	0.0	19	0	0.0
CR626927.1:4798160-4798172-4798697-4798709	10	0	0.0	4	0	0.0
CR626927.1:4799339-4799352-4799669-4799682	16	0	0.0	6	0	0.0
CR626927.1:4800965-4800980-4801123-4801138	62	0	0.0	17	0	0.0
CR626927.1:4811031-4811049-4811336-4811354	28	6	0.18	13	3	0.19
CR626927.1:4815469-4815492-4815950-4815973	82	0	0.0	33	0	0.0
CR626927.1:4816789-4816800-4817124-4817135	228	0	0.0	74	0	0.0
CR626927.1:4818239-4818251-4818495-4818507	390	0	0.0	173	0	0.0
CR626927.1:4819335-4819348-4819821-4819834	26	0	0.0	8	0	0.0
CR626927.1:4824555-4824566-4824648-4824659	20	0	0.0	10	0	0.0
CR626927.1:4825141-4825154-4825741-4825754	18	0	0.0	6	0	0.0
CR626927.1:483074-483087-483576-483589	6986	0	0.0	2449	0	0.0
CR626927.1:4831429-4831442-4832043-4832056	46	0	0.0	12	0	0.0
CR626927.1:4832990-4833001-4833662-4833673	86	0	0.0	29	0	0.0
CR626927.1:4834754-4834766-4835374-4835386	180	0	0.0	66	0	0.0
CR626927.1:4835806-4835818-4836336-4836348	122	0	0.0	46	0	0.0
CR626927.1:4837320-4837333-4837766-4837779	158	0	0.0	53	0	0.0
CR626927.1:4846548-4846563-4847104-4847119	798	0	0.0	230	0	0.0
CR626927.1:4847428-4847441-4847948-4847961	392	0	0.0	142	0	0.0
CR626927.1:48508-48523-48588-48603	166	0	0.0	53	0	0.0
CR626927.1:4854695-4854709-4854819-4854833	2560	0	0.0	1230	0	0.0
CR626927.1:4856103-4856116-4856760-4856773	462	0	0.0	148	0	0.0
CR626927.1:4857719-4857732-4857969-4857982	6122	0	0.0	1986	0	0.0
CR626927.1:4866093-4866114-4866233-4866254	0	8	1.0	0	7	1.0
CR626927.1:4868435-4868454-4868577-4868596	6	0	0.0	0	0	NA
CR626927.1:4871243-4871255-4871632-4871644	970	0	0.0	304	0	0.0
CR626927.1:4875374-4875387-4875672-4875685	2302	0	0.0	837	0	0.0
CR626927.1:4878201-4878214-4878277-4878290	510	0	0.0	233	3	0.01
CR626927.1:4885567-4885580-4885638-4885651	146	0	0.0	102	0	0.0
CR626927.1:4887153-4887171-4887777-4887795	554	0	0.0	204	0	0.0
CR626927.1:4893783-4893798-4894454-4894469	512	0	0.0	175	0	0.0
CR626927.1:4895244-4895257-4895691-4895704	780	0	0.0	293	0	0.0
CR626927.1:4898009-4898020-4898282-4898293	124	0	0.0	41	0	0.0
CR626927.1:4901291-4901303-4901542-4901554	2298	0	0.0	844	0	0.0
CR626927.1:4901610-4901621-4901860-4901871	1572	0	0.0	522	0	0.0
CR626927.1:4902996-4903021-4903065-4903090	1292	0	0.0	551	1	0.0
CR626927.1:4907703-4907716-4907889-4907902	228	0	0.0	82	0	0.0
CR626927.1:4911285-4911314-4911347-4911376	2	0	0.0	1	0	0.0
CR626927.1:4912435-4912448-4912631-4912644	22	0	0.0	9	0	0.0
CR626927.1:4913131-4913142-4913667-4913678	6	0	0.0	1	0	0.0
CR626927.1:4917821-4917835-4917881-4917895	528	0	0.0	283	4	0.01
CR626927.1:4920540-4920553-4920603-4920616	582	0	0.0	277	2	0.01
CR626927.1:4921642-4921655-4922246-4922259	1672	2	0.0	525	0	0.0
CR626927.1:4928976-4928988-4929060-4929072	98	0	0.0	44	0	0.0
CR626927.1:4932925-4932938-4932994-4933007	50	0	0.0	27	0	0.0
CR626927.1:4933820-4933832-4934497-4934509	32	0	0.0	9	0	0.0
