ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:4048611-4048624-4048916-4048929	0	0	NA	0	0	NA
CR626927.1:4054009-4054024-4054597-4054612	0	0	NA	0	0	NA
CR626927.1:4055579-4055590-4056007-4056018	0	0	NA	0	0	NA
CR626927.1:4057199-4057210-4057431-4057442	0	0	NA	0	0	NA
CR626927.1:4059825-4059836-4060316-4060327	0	0	NA	0	0	NA
CR626927.1:4065648-4065668-4065710-4065730	0	0	NA	0	0	NA
CR626927.1:4076034-4076045-4076613-4076624	0	0	NA	0	0	NA
CR626927.1:4076731-4076742-4077149-4077160	0	0	NA	0	0	NA
CR626927.1:4077435-4077449-4078103-4078117	0	0	NA	0	0	NA
CR626927.1:4082942-4082957-4083608-4083623	0	0	NA	0	0	NA
CR626927.1:4085026-4085039-4085645-4085658	0	0	NA	0	0	NA
CR626927.1:4087153-4087166-4087877-4087890	0	0	NA	0	0	NA
CR626927.1:4088598-4088609-4088901-4088912	0	0	NA	0	0	NA
CR626927.1:4093739-4093752-4094127-4094140	0	0	NA	0	0	NA
CR626927.1:4095789-4095800-4096377-4096388	0	0	NA	0	0	NA
CR626927.1:4103296-4103309-4103870-4103883	0	0	NA	0	0	NA
CR626927.1:4107163-4107176-4107560-4107573	0	0	NA	0	0	NA
CR626927.1:4108660-4108679-4108725-4108744	0	0	NA	0	0	NA
CR626927.1:4109211-4109228-4109738-4109755	0	0	NA	0	0	NA
CR626927.1:41109-41122-41595-41608	0	0	NA	0	0	NA
CR626927.1:4112621-4112632-4113208-4113219	0	0	NA	0	0	NA
CR626927.1:4113421-4113441-4113480-4113500	0	0	NA	0	0	NA
CR626927.1:4120173-4120184-4120543-4120554	0	0	NA	0	0	NA
CR626927.1:4124245-4124258-4124906-4124919	0	0	NA	0	0	NA
CR626927.1:412569-412582-412870-412883	0	0	NA	0	0	NA
CR626927.1:4126108-4126119-4126505-4126516	0	0	NA	0	0	NA
CR626927.1:4128082-4128093-4128755-4128766	0	0	NA	0	0	NA
CR626927.1:4129918-4129931-4130220-4130233	0	0	NA	0	0	NA
CR626927.1:4132645-4132672-4132712-4132739	0	0	NA	0	0	NA
CR626927.1:4133044-4133057-4133385-4133398	0	0	NA	0	0	NA
CR626927.1:4139140-4139154-4139331-4139345	0	0	NA	0	0	NA
CR626927.1:4141739-4141770-4141804-4141835	0	0	NA	0	0	NA
CR626927.1:4152049-4152060-4152184-4152195	0	0	NA	0	0	NA
CR626927.1:4152394-4152412-4152511-4152529	0	0	NA	0	0	NA
CR626927.1:4154668-4154681-4155130-4155143	0	0	NA	0	0	NA
CR626927.1:4156490-4156503-4156829-4156842	0	0	NA	0	0	NA
CR626927.1:4160717-4160729-4160971-4160983	0	0	NA	0	0	NA
CR626927.1:4167906-4167920-4168473-4168487	0	0	NA	0	0	NA
CR626927.1:4168657-4168671-4168711-4168725	0	0	NA	0	0	NA
CR626927.1:4170286-4170299-4170502-4170515	0	0	NA	0	0	NA
CR626927.1:4176744-4176756-4177477-4177489	0	0	NA	0	0	NA
CR626927.1:4178753-4178766-4179231-4179244	0	0	NA	0	0	NA
CR626927.1:4180677-4180688-4181184-4181195	0	0	NA	0	0	NA
CR626927.1:4181267-4181280-4181588-4181601	0	0	NA	0	0	NA
CR626927.1:418164-418176-418255-418267	0	0	NA	0	0	NA
CR626927.1:4183828-4183839-4184118-4184129	0	0	NA	0	0	NA
CR626927.1:418390-418405-418557-418572	0	0	NA	0	0	NA
CR626927.1:4186706-4186719-4186985-4186998	0	0	NA	0	0	NA
CR626927.1:4189064-4189075-4189281-4189292	0	0	NA	0	0	NA
CR626927.1:4190675-4190688-4190857-4190870	0	0	NA	0	0	NA
CR626927.1:4191241-4191254-4191784-4191797	0	0	NA	0	0	NA
CR626927.1:4192149-4192160-4192280-4192291	0	0	NA	0	0	NA
CR626927.1:4199354-4199368-4199650-4199664	0	0	NA	0	0	NA
CR626927.1:4199774-4199787-4199912-4199925	0	0	NA	0	0	NA
CR626927.1:420626-420639-420955-420968	0	0	NA	0	0	NA
CR626927.1:4206953-4206966-4207162-4207175	0	0	NA	0	0	NA
CR626927.1:4209996-4210008-4210265-4210277	0	0	NA	0	0	NA
CR626927.1:4212558-4212578-4212632-4212652	0	0	NA	0	0	NA
CR626927.1:4212826-4212839-4212927-4212940	0	0	NA	0	0	NA
CR626927.1:421363-421378-421850-421865	0	0	NA	0	0	NA
CR626927.1:4213788-4213799-4214206-4214217	0	0	NA	0	0	NA
CR626927.1:4217136-4217149-4217805-4217818	0	0	NA	0	0	NA
CR626927.1:4218299-4218315-4218685-4218701	0	0	NA	0	0	NA
CR626927.1:42292-42304-42542-42554	0	0	NA	0	0	NA
CR626927.1:4235627-4235640-4235863-4235876	0	0	NA	0	0	NA
CR626927.1:4239585-4239598-4240156-4240169	0	0	NA	0	0	NA
CR626927.1:4244534-4244545-4244977-4244988	0	0	NA	0	0	NA
CR626927.1:4245193-4245207-4245330-4245344	0	0	NA	0	0	NA
CR626927.1:4247286-4247300-4247989-4248003	0	0	NA	0	0	NA
CR626927.1:4252344-4252364-4252405-4252425	0	0	NA	0	0	NA
CR626927.1:4252569-4252582-4253057-4253070	0	0	NA	0	0	NA
CR626927.1:4256812-4256823-4257516-4257527	0	0	NA	0	0	NA
CR626927.1:4258390-4258403-4258766-4258779	0	0	NA	0	0	NA
CR626927.1:4264557-4264572-4264639-4264654	0	0	NA	0	0	NA
CR626927.1:4264914-4264929-4265027-4265042	0	0	NA	0	0	NA
CR626927.1:4267701-4267714-4268146-4268159	0	0	NA	0	0	NA
CR626927.1:426859-426870-427333-427344	0	0	NA	0	0	NA
CR626927.1:4269579-4269593-4270021-4270035	0	0	NA	0	0	NA
CR626927.1:4271807-4271820-4272261-4272274	0	0	NA	0	0	NA
CR626927.1:4272210-4272222-4272463-4272475	0	0	NA	0	0	NA
CR626927.1:427357-427368-427663-427674	0	0	NA	0	0	NA
CR626927.1:4275313-4275326-4275548-4275561	0	0	NA	0	0	NA
CR626927.1:4285502-4285513-4285611-4285622	0	0	NA	0	0	NA
CR626927.1:4286734-4286749-4287071-4287086	0	0	NA	0	0	NA
CR626927.1:4287326-4287339-4287873-4287886	0	0	NA	0	0	NA
CR626927.1:4288142-4288155-4288511-4288524	0	0	NA	0	0	NA
CR626927.1:4290581-4290593-4291309-4291321	0	0	NA	0	0	NA
CR626927.1:4293038-4293049-4293408-4293419	0	0	NA	0	0	NA
CR626927.1:4295511-4295525-4295633-4295647	0	0	NA	0	0	NA
CR626927.1:4297384-4297397-4297463-4297476	0	0	NA	0	0	NA
CR626927.1:4298127-4298140-4298664-4298677	0	0	NA	0	0	NA
CR626927.1:4299291-4299302-4299776-4299787	0	0	NA	0	0	NA
CR626927.1:430630-430643-431251-431264	0	0	NA	0	0	NA
CR626927.1:4309233-4309246-4309757-4309770	0	0	NA	0	0	NA
CR626927.1:4310179-4310192-4310707-4310720	0	0	NA	0	0	NA
CR626927.1:4312099-4312113-4312150-4312164	0	0	NA	0	0	NA
CR626927.1:4314059-4314070-4314365-4314376	0	0	NA	0	0	NA
CR626927.1:4317629-4317643-4318145-4318159	0	0	NA	0	0	NA
CR626927.1:4318595-4318606-4318893-4318904	0	0	NA	0	0	NA
CR626927.1:4320974-4320986-4321412-4321424	0	0	NA	0	0	NA
CR626927.1:4326557-4326570-4327004-4327017	0	0	NA	0	0	NA
CR626927.1:433009-433021-433396-433408	0	0	NA	0	0	NA
CR626927.1:4331794-4331807-4332022-4332035	0	0	NA	0	0	NA
CR626927.1:4335401-4335412-4336137-4336148	0	0	NA	0	0	NA
CR626927.1:4337713-4337726-4338236-4338249	0	0	NA	0	0	NA
CR626927.1:433812-433823-433958-433969	0	0	NA	0	0	NA
CR626927.1:4343502-4343513-4343836-4343847	0	0	NA	0	0	NA
CR626927.1:4344174-4344185-4344716-4344727	0	0	NA	0	0	NA
CR626927.1:4348005-4348018-4348421-4348434	0	0	NA	0	0	NA
CR626927.1:4348920-4348934-4349108-4349122	0	0	NA	0	0	NA
CR626927.1:4349131-4349144-4349355-4349368	0	0	NA	0	0	NA
CR626927.1:4351555-4351568-4352287-4352300	0	0	NA	0	0	NA
CR626927.1:435405-435416-435881-435892	0	0	NA	0	0	NA
CR626927.1:4360967-4360980-4361129-4361142	0	0	NA	0	0	NA
CR626927.1:4361353-4361375-4361564-4361586	0	0	NA	0	0	NA
CR626927.1:4364133-4364146-4364648-4364661	0	0	NA	0	0	NA
CR626927.1:436848-436861-437063-437076	0	0	NA	0	0	NA
CR626927.1:4371481-4371495-4372150-4372164	0	0	NA	0	0	NA
CR626927.1:4372600-4372613-4373244-4373257	0	0	NA	0	0	NA
CR626927.1:4384572-4384583-4384800-4384811	0	0	NA	0	0	NA
CR626927.1:4388657-4388676-4389361-4389380	0	0	NA	0	0	NA
CR626927.1:4393497-4393511-4393612-4393626	0	0	NA	0	0	NA
CR626927.1:4397912-4397924-4398447-4398459	0	0	NA	0	0	NA
CR626927.1:4399527-4399538-4399908-4399919	0	0	NA	0	0	NA
CR626927.1:4404446-4404460-4404865-4404879	0	0	NA	0	0	NA
CR626927.1:4411750-4411761-4411942-4411953	0	0	NA	0	0	NA
CR626927.1:4415479-4415490-4416010-4416021	0	0	NA	0	0	NA
CR626927.1:4416467-4416481-4416629-4416643	0	0	NA	0	0	NA
CR626927.1:4417658-4417669-4417872-4417883	0	0	NA	0	0	NA
CR626927.1:4422274-4422288-4422956-4422970	0	0	NA	0	0	NA
CR626927.1:4426752-4426763-4426804-4426815	0	0	NA	0	0	NA
CR626927.1:4428743-4428758-4429451-4429466	0	0	NA	0	0	NA
CR626927.1:4431016-4431027-4431704-4431715	0	0	NA	0	0	NA
CR626927.1:4436755-4436768-4436805-4436818	0	0	NA	0	0	NA
CR626927.1:4444748-4444760-4444934-4444946	0	0	NA	0	0	NA
CR626927.1:4447767-4447780-4448482-4448495	0	0	NA	0	0	NA
CR626927.1:4453767-4453778-4454165-4454176	0	0	NA	0	0	NA
CR626927.1:4461119-4461132-4461183-4461196	0	0	NA	0	0	NA
CR626927.1:4461653-4461666-4462199-4462212	0	0	NA	0	0	NA
CR626927.1:4462684-4462696-4463385-4463397	0	0	NA	0	0	NA
CR626927.1:4464092-4464103-4464821-4464832	0	0	NA	0	0	NA
CR626927.1:4467017-4467036-4467070-4467089	0	0	NA	0	0	NA
CR626927.1:446808-446820-447413-447425	0	0	NA	0	0	NA
CR626927.1:4471500-4471513-4471957-4471970	0	0	NA	0	0	NA
CR626927.1:4476596-4476607-4476707-4476718	0	0	NA	0	0	NA
CR626927.1:4479364-4479377-4479556-4479569	0	0	NA	0	0	NA
CR626927.1:4480586-4480600-4480770-4480784	0	0	NA	0	0	NA
CR626927.1:4482237-4482252-4482581-4482596	0	0	NA	0	0	NA
CR626927.1:4482977-4482990-4483201-4483214	0	0	NA	0	0	NA
CR626927.1:4486370-4486385-4486455-4486470	0	0	NA	0	0	NA
CR626927.1:449092-449105-449357-449370	0	0	NA	0	0	NA
CR626927.1:4491872-4491884-4492495-4492507	0	0	NA	0	0	NA
CR626927.1:4492870-4492893-4493141-4493164	0	0	NA	0	0	NA
CR626927.1:4495141-4495155-4495432-4495446	0	0	NA	0	0	NA
CR626927.1:4502599-4502612-4503108-4503121	0	0	NA	0	0	NA
CR626927.1:4503455-4503469-4503877-4503891	0	0	NA	0	0	NA
CR626927.1:4504020-4504033-4504710-4504723	0	0	NA	0	0	NA
CR626927.1:4505146-4505158-4505357-4505369	0	0	NA	0	0	NA
CR626927.1:4507930-4507943-4508539-4508552	0	0	NA	0	0	NA
CR626927.1:4508843-4508856-4509241-4509254	0	0	NA	0	0	NA
CR626927.1:451021-451032-451734-451745	0	0	NA	0	0	NA
CR626927.1:4512936-4512949-4513101-4513114	0	0	NA	0	0	NA
CR626927.1:4513999-4514012-4514481-4514494	0	0	NA	0	0	NA
CR626927.1:4514631-4514645-4514718-4514732	0	0	NA	0	0	NA
CR626927.1:4517632-4517646-4517968-4517982	0	0	NA	0	0	NA
CR626927.1:4521518-4521529-4521932-4521943	0	0	NA	0	0	NA
CR626927.1:4522446-4522458-4522643-4522655	0	0	NA	0	0	NA
CR626927.1:4523294-4523305-4523349-4523360	0	0	NA	0	0	NA
CR626927.1:4524111-4524122-4524412-4524423	0	0	NA	0	0	NA
CR626927.1:4527050-4527064-4527275-4527289	0	0	NA	0	0	NA
CR626927.1:4530181-4530192-4530223-4530234	0	0	NA	0	0	NA
CR626927.1:4535037-4535050-4535247-4535260	0	0	NA	0	0	NA
CR626927.1:4535304-4535318-4535393-4535407	0	0	NA	0	0	NA
CR626927.1:4536332-4536347-4536447-4536462	0	0	NA	0	0	NA
CR626927.1:4538534-4538545-4539248-4539259	0	0	NA	0	0	NA
CR626927.1:4540315-4540328-4540514-4540527	0	0	NA	0	0	NA
CR626927.1:4542110-4542122-4542634-4542646	0	0	NA	0	0	NA
CR626927.1:4543303-4543314-4543857-4543868	0	0	NA	0	0	NA
CR626927.1:4546856-4546869-4547231-4547244	0	0	NA	0	0	NA
CR626927.1:4547328-4547339-4547471-4547482	0	0	NA	0	0	NA
CR626927.1:4548116-4548129-4548312-4548325	0	0	NA	0	0	NA
CR626927.1:4548887-4548900-4549616-4549629	0	0	NA	0	0	NA
CR626927.1:4551529-4551542-4551859-4551872	0	0	NA	0	0	NA
CR626927.1:4553737-4553750-4554053-4554066	0	0	NA	0	0	NA
CR626927.1:4555267-4555286-4555580-4555599	0	0	NA	0	0	NA
CR626927.1:4557644-4557657-4558148-4558161	0	0	NA	0	0	NA
CR626927.1:4561022-4561045-4561125-4561148	0	0	NA	0	0	NA
CR626927.1:4561323-4561334-4561500-4561511	0	0	NA	0	0	NA
CR626927.1:4561931-4561944-4562532-4562545	0	0	NA	0	0	NA
CR626927.1:4566278-4566289-4566355-4566366	0	0	NA	0	0	NA
CR626927.1:4567401-4567413-4567613-4567625	0	0	NA	0	0	NA
CR626927.1:4570140-4570151-4570230-4570241	0	0	NA	0	0	NA
CR626927.1:4574565-4574576-4575206-4575217	0	0	NA	0	0	NA
CR626927.1:4583855-4583866-4584206-4584217	0	0	NA	0	0	NA
CR626927.1:4596175-4596188-4596355-4596368	0	0	NA	0	0	NA
CR626927.1:45965-45976-46655-46666	0	0	NA	0	0	NA
CR626927.1:4598226-4598237-4598418-4598429	0	0	NA	0	0	NA
CR626927.1:4601955-4601966-4602486-4602497	0	0	NA	0	0	NA
CR626927.1:4605174-4605188-4605750-4605764	0	0	NA	0	0	NA
CR626927.1:460873-460886-461009-461022	0	0	NA	0	0	NA
CR626927.1:4610768-4610779-4611220-4611231	0	0	NA	0	0	NA
CR626927.1:4617126-4617139-4617782-4617795	0	0	NA	0	0	NA
CR626927.1:4618447-4618460-4618492-4618505	0	0	NA	0	0	NA
CR626927.1:4623915-4623926-4624518-4624529	0	0	NA	0	0	NA
CR626927.1:4625182-4625193-4625382-4625393	0	0	NA	0	0	NA
CR626927.1:4628013-4628025-4628518-4628530	0	0	NA	0	0	NA
CR626927.1:4633324-4633337-4633712-4633725	0	0	NA	0	0	NA
CR626927.1:463383-463396-463466-463479	0	0	NA	0	0	NA
CR626927.1:4635357-4635368-4635878-4635889	0	0	NA	0	0	NA
CR626927.1:4637986-4637999-4638131-4638144	0	0	NA	0	0	NA
CR626927.1:4642927-4642939-4643186-4643198	0	0	NA	0	0	NA
CR626927.1:4643731-4643744-4643953-4643966	0	0	NA	0	0	NA
CR626927.1:4649026-4649037-4649278-4649289	0	0	NA	0	0	NA
CR626927.1:4649934-4649945-4650557-4650568	0	0	NA	0	0	NA
CR626927.1:4652544-4652556-4652792-4652804	0	0	NA	0	0	NA
CR626927.1:4653928-4653942-4654525-4654539	0	0	NA	0	0	NA
CR626927.1:4656151-4656162-4656343-4656354	0	0	NA	0	0	NA
CR626927.1:4659886-4659897-4660416-4660427	0	0	NA	0	0	NA
CR626927.1:4662661-4662674-4663268-4663281	0	0	NA	0	0	NA
CR626927.1:4667369-4667382-4668025-4668038	0	0	NA	0	0	NA
CR626927.1:4671001-4671014-4671551-4671564	0	0	NA	0	0	NA
CR626927.1:4675405-4675418-4675466-4675479	0	0	NA	0	0	NA
CR626927.1:4681719-4681734-4682440-4682455	0	0	NA	0	0	NA
CR626927.1:4682503-4682517-4683142-4683156	0	0	NA	0	0	NA
CR626927.1:4685731-4685744-4686084-4686097	0	0	NA	0	0	NA
CR626927.1:4686159-4686172-4686480-4686493	0	0	NA	0	0	NA
CR626927.1:4687111-4687122-4687171-4687182	0	0	NA	0	0	NA
CR626927.1:4688838-4688851-4689026-4689039	0	0	NA	0	0	NA
CR626927.1:4692650-4692663-4693246-4693259	0	0	NA	0	0	NA
CR626927.1:4694576-4694589-4694693-4694706	0	0	NA	0	0	NA
CR626927.1:4696039-4696052-4696169-4696182	0	0	NA	0	0	NA
CR626927.1:4700310-4700323-4701025-4701038	0	0	NA	0	0	NA
CR626927.1:4707488-4707499-4707915-4707926	0	0	NA	0	0	NA
CR626927.1:471233-471248-471825-471840	0	0	NA	0	0	NA
CR626927.1:4718432-4718447-4718499-4718514	0	0	NA	0	0	NA
CR626927.1:4721-4734-5026-5039	0	0	NA	0	0	NA
CR626927.1:4721630-4721644-4721680-4721694	0	0	NA	0	0	NA
CR626927.1:4721923-4721934-4722083-4722094	0	0	NA	0	0	NA
CR626927.1:4722279-4722293-4722386-4722400	0	0	NA	0	0	NA
CR626927.1:4722555-4722568-4723242-4723255	0	0	NA	0	0	NA
CR626927.1:4727957-4727970-4728604-4728617	0	0	NA	0	0	NA
CR626927.1:4731292-4731307-4731419-4731434	0	0	NA	0	0	NA
CR626927.1:4731889-4731902-4731946-4731959	0	0	NA	0	0	NA
CR626927.1:4732732-4732743-4732995-4733006	0	0	NA	0	0	NA
CR626927.1:4735043-4735056-4735165-4735178	0	0	NA	0	0	NA
CR626927.1:4739730-4739743-4740358-4740371	0	0	NA	0	0	NA
CR626927.1:4742195-4742206-4742502-4742513	0	0	NA	0	0	NA
CR626927.1:4742535-4742548-4742736-4742749	0	0	NA	0	0	NA
CR626927.1:4743874-4743887-4744250-4744263	0	0	NA	0	0	NA
CR626927.1:4744510-4744521-4745084-4745095	0	0	NA	0	0	NA
CR626927.1:4747609-4747620-4748120-4748131	0	0	NA	0	0	NA
CR626927.1:4751606-4751619-4752106-4752119	0	0	NA	0	0	NA
CR626927.1:4753593-4753606-4754285-4754298	0	0	NA	0	0	NA
CR626927.1:4754773-4754790-4754831-4754848	0	0	NA	0	0	NA
CR626927.1:4756833-4756846-4757356-4757369	0	0	NA	0	0	NA
CR626927.1:475744-475757-476474-476487	0	0	NA	0	0	NA
CR626927.1:4761114-4761128-4761312-4761326	0	0	NA	0	0	NA
CR626927.1:4765308-4765321-4765578-4765591	0	0	NA	0	0	NA
CR626927.1:4772958-4772971-4773213-4773226	0	0	NA	0	0	NA
CR626927.1:4776445-4776458-4776999-4777012	0	0	NA	0	0	NA
CR626927.1:4780791-4780804-4781044-4781057	0	0	NA	0	0	NA
CR626927.1:4782802-4782815-4783368-4783381	0	0	NA	0	0	NA
CR626927.1:4788268-4788281-4788386-4788399	0	0	NA	0	0	NA
CR626927.1:4789683-4789697-4790002-4790016	0	0	NA	0	0	NA
CR626927.1:4792330-4792342-4792450-4792462	0	0	NA	0	0	NA
CR626927.1:4792910-4792923-4793174-4793187	0	0	NA	0	0	NA
CR626927.1:4798160-4798172-4798697-4798709	0	0	NA	0	0	NA
CR626927.1:4799339-4799352-4799669-4799682	0	0	NA	0	0	NA
CR626927.1:4800965-4800980-4801123-4801138	0	0	NA	0	0	NA
CR626927.1:4811031-4811049-4811336-4811354	0	0	NA	0	0	NA
CR626927.1:4815469-4815492-4815950-4815973	0	0	NA	0	0	NA
CR626927.1:4816789-4816800-4817124-4817135	0	0	NA	0	0	NA
CR626927.1:4818239-4818251-4818495-4818507	0	0	NA	0	0	NA
CR626927.1:4819335-4819348-4819821-4819834	0	0	NA	0	0	NA
CR626927.1:4824555-4824566-4824648-4824659	0	0	NA	0	0	NA
CR626927.1:4825141-4825154-4825741-4825754	0	0	NA	0	0	NA
CR626927.1:483074-483087-483576-483589	0	0	NA	0	0	NA
CR626927.1:4831429-4831442-4832043-4832056	0	0	NA	0	0	NA
CR626927.1:4832990-4833001-4833662-4833673	0	0	NA	0	0	NA
CR626927.1:4834754-4834766-4835374-4835386	0	0	NA	0	0	NA
CR626927.1:4835806-4835818-4836336-4836348	0	0	NA	0	0	NA
CR626927.1:4837320-4837333-4837766-4837779	0	0	NA	0	0	NA
CR626927.1:4846548-4846563-4847104-4847119	0	0	NA	0	0	NA
CR626927.1:4847428-4847441-4847948-4847961	0	0	NA	0	0	NA
CR626927.1:48508-48523-48588-48603	0	0	NA	0	0	NA
CR626927.1:4854695-4854709-4854819-4854833	0	0	NA	0	0	NA
CR626927.1:4856103-4856116-4856760-4856773	0	0	NA	0	0	NA
CR626927.1:4857719-4857732-4857969-4857982	0	0	NA	0	0	NA
CR626927.1:4866093-4866114-4866233-4866254	0	0	NA	0	0	NA
CR626927.1:4868435-4868454-4868577-4868596	0	0	NA	0	0	NA
CR626927.1:4871243-4871255-4871632-4871644	0	0	NA	0	0	NA
CR626927.1:4875374-4875387-4875672-4875685	0	0	NA	0	0	NA
CR626927.1:4878201-4878214-4878277-4878290	0	0	NA	0	0	NA
CR626927.1:4885567-4885580-4885638-4885651	0	0	NA	0	0	NA
CR626927.1:4887153-4887171-4887777-4887795	0	0	NA	0	0	NA
CR626927.1:4893783-4893798-4894454-4894469	0	0	NA	0	0	NA
CR626927.1:4895244-4895257-4895691-4895704	0	0	NA	0	0	NA
CR626927.1:4898009-4898020-4898282-4898293	0	0	NA	0	0	NA
CR626927.1:4901291-4901303-4901542-4901554	0	0	NA	0	0	NA
CR626927.1:4901610-4901621-4901860-4901871	0	0	NA	0	0	NA
CR626927.1:4902996-4903021-4903065-4903090	0	0	NA	0	0	NA
CR626927.1:4907703-4907716-4907889-4907902	0	0	NA	0	0	NA
CR626927.1:4911285-4911314-4911347-4911376	0	0	NA	0	0	NA
CR626927.1:4912435-4912448-4912631-4912644	0	0	NA	0	0	NA
CR626927.1:4913131-4913142-4913667-4913678	0	0	NA	0	0	NA
CR626927.1:4917821-4917835-4917881-4917895	0	0	NA	0	0	NA
CR626927.1:4920540-4920553-4920603-4920616	0	0	NA	0	0	NA
CR626927.1:4921642-4921655-4922246-4922259	0	0	NA	0	0	NA
CR626927.1:4928976-4928988-4929060-4929072	0	0	NA	0	0	NA
CR626927.1:4932925-4932938-4932994-4933007	0	0	NA	0	0	NA
CR626927.1:4933820-4933832-4934497-4934509	0	0	NA	0	0	NA
CR626927.1:4940001-4940012-4940564-4940575	0	0	NA	0	0	NA
CR626927.1:4944174-4944188-4944881-4944895	0	0	NA	0	0	NA
CR626927.1:494620-494637-494692-494709	0	0	NA	0	0	NA
CR626927.1:4949871-4949884-4950337-4950350	0	0	NA	0	0	NA
CR626927.1:4952293-4952306-4952590-4952603	0	0	NA	0	0	NA
CR626927.1:4953826-4953839-4954560-4954573	0	0	NA	0	0	NA
CR626927.1:495403-495414-496119-496130	0	0	NA	0	0	NA
CR626927.1:4958435-4958446-4958975-4958986	0	0	NA	0	0	NA
CR626927.1:4964570-4964584-4964989-4965003	0	0	NA	0	0	NA
CR626927.1:4967287-4967298-4967873-4967884	0	0	NA	0	0	NA
CR626927.1:496884-496898-497015-497029	0	0	NA	0	0	NA
CR626927.1:4970835-4970848-4971308-4971321	0	0	NA	0	0	NA
CR626927.1:4972899-4972914-4973510-4973525	0	0	NA	0	0	NA
CR626927.1:4974350-4974365-4974977-4974992	0	0	NA	0	0	NA
CR626927.1:4976302-4976315-4976433-4976446	0	0	NA	0	0	NA
CR626927.1:4976860-4976873-4977000-4977013	0	0	NA	0	0	NA
CR626927.1:4979250-4979263-4979464-4979477	0	0	NA	0	0	NA
CR626927.1:4983591-4983604-4984218-4984231	0	0	NA	0	0	NA
CR626927.1:4984824-4984843-4984915-4984934	0	0	NA	0	0	NA
CR626927.1:4987435-4987455-4987487-4987507	0	0	NA	0	0	NA
CR626927.1:4989451-4989462-4989688-4989699	0	0	NA	0	0	NA
CR626927.1:4997931-4997944-4998498-4998511	0	0	NA	0	0	NA
CR626927.1:4999679-4999692-4999834-4999847	0	0	NA	0	0	NA
CR626927.1:5000055-5000066-5000491-5000502	0	0	NA	0	0	NA
CR626927.1:5002202-5002213-5002281-5002292	0	0	NA	0	0	NA
CR626927.1:5003768-5003781-5003888-5003901	0	0	NA	0	0	NA
CR626927.1:5017789-5017802-5018493-5018506	0	0	NA	0	0	NA
CR626927.1:5019931-5019942-5020120-5020131	0	0	NA	0	0	NA
CR626927.1:5020233-5020244-5020312-5020323	0	0	NA	0	0	NA
CR626927.1:5023724-5023743-5024128-5024147	0	0	NA	0	0	NA
CR626927.1:5025132-5025143-5025634-5025645	0	0	NA	0	0	NA
CR626927.1:5025764-5025776-5026408-5026420	0	0	NA	0	0	NA
CR626927.1:5030097-5030112-5030516-5030531	0	0	NA	0	0	NA
CR626927.1:5031245-5031261-5031448-5031464	0	0	NA	0	0	NA
CR626927.1:5032428-5032439-5032544-5032555	0	0	NA	0	0	NA
CR626927.1:5038220-5038233-5038424-5038437	0	0	NA	0	0	NA
CR626927.1:504242-504255-504687-504700	0	0	NA	0	0	NA
CR626927.1:5046155-5046171-5046597-5046613	0	0	NA	0	0	NA
CR626927.1:5049518-5049529-5049848-5049859	0	0	NA	0	0	NA
CR626927.1:5049919-5049932-5050327-5050340	0	0	NA	0	0	NA
CR626927.1:505431-505444-505693-505706	0	0	NA	0	0	NA
CR626927.1:5056328-5056339-5056887-5056898	0	0	NA	0	0	NA
CR626927.1:5060236-5060255-5060333-5060352	0	0	NA	0	0	NA
CR626927.1:5061272-5061285-5061692-5061705	0	0	NA	0	0	NA
CR626927.1:5062887-5062914-5062953-5062980	0	0	NA	0	0	NA
CR626927.1:5063476-5063490-5063540-5063554	0	0	NA	0	0	NA
CR626927.1:5064977-5064988-5065153-5065164	0	0	NA	0	0	NA
CR626927.1:5065356-5065386-5065422-5065452	0	0	NA	0	0	NA
CR626927.1:5067183-5067198-5067485-5067500	0	0	NA	0	0	NA
CR626927.1:5075790-5075803-5075853-5075866	0	0	NA	0	0	NA
CR626927.1:5077016-5077027-5077186-5077197	0	0	NA	0	0	NA
CR626927.1:5078061-5078072-5078116-5078127	0	0	NA	0	0	NA
CR626927.1:5079836-5079849-5080256-5080269	0	0	NA	0	0	NA
CR626927.1:508062-508075-508544-508557	0	0	NA	0	0	NA
CR626927.1:5081092-5081105-5081375-5081388	0	0	NA	0	0	NA
CR626927.1:5084815-5084826-5084919-5084930	0	0	NA	0	0	NA
CR626927.1:5086451-5086463-5086756-5086768	0	0	NA	0	0	NA
CR626927.1:5087801-5087812-5088056-5088067	0	0	NA	0	0	NA
CR626927.1:5090569-5090582-5091184-5091197	0	0	NA	0	0	NA
CR626927.1:5097373-5097388-5097533-5097548	0	0	NA	0	0	NA
CR626927.1:5097960-5097981-5098448-5098469	0	0	NA	0	0	NA
CR626927.1:5099144-5099155-5099347-5099358	0	0	NA	0	0	NA
CR626927.1:5100622-5100635-5100798-5100811	0	0	NA	0	0	NA
CR626927.1:5102333-5102346-5103032-5103045	0	0	NA	0	0	NA
CR626927.1:510338-510351-510640-510653	0	0	NA	0	0	NA
CR626927.1:5105616-5105629-5106182-5106195	0	0	NA	0	0	NA
CR626927.1:5107194-5107208-5107409-5107423	0	0	NA	0	0	NA
CR626927.1:510917-510931-511288-511302	0	0	NA	0	0	NA
CR626927.1:5110546-5110557-5110691-5110702	0	0	NA	0	0	NA
